name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seoul,2018-08-21,87.2,74.3,79.9,95.4,74.3,82.1,70.8,74.6,0.211,100,29.17,rain,0,0,36,15.1,206.1,1003.4,73.4,7.4,106.2,9.2,5,,2018-08-21T05:52:27,2018-08-21T19:17:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-08-22,98.8,73.6,86.2,109.6,73.6,90.9,71.1,63.9,0.001,100,4.17,rain,0,0,20.8,10.6,112.9,1004.6,46,8.1,251.2,21.8,8,,2018-08-22T05:53:18,2018-08-22T19:16:04,0.36,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-08-23,89.6,79,84.9,95.4,79,89.2,70.3,62.3,0.016,100,20.83,rain,0,0,32,10.2,51.4,1000.8,93.7,8.3,134.5,11.6,5,,2018-08-23T05:54:09,2018-08-23T19:14:42,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-08-24,78.3,74.2,76.3,78.3,74.2,76.3,71.6,85.4,0.3,100,33.33,rain,0,0,26.2,10.4,306.5,996.5,98,7.2,83.1,7.2,3,,2018-08-24T05:55:00,2018-08-24T19:13:20,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-08-25,83.2,72.5,77.4,86.4,72.5,78.3,67.4,72.2,0.131,100,4.17,rain,0,0,25.9,12.5,222.9,1008.7,79,7.8,149.8,12.8,5,,2018-08-25T05:55:50,2018-08-25T19:11:57,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-08-26,84.1,68,72.9,84,68,73,64.2,75.2,0.03,100,25,rain,0,0,16.1,11.2,157.6,1012.2,66.1,7.9,124.5,10.8,5,,2018-08-26T05:56:41,2018-08-26T19:10:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-08-27,77.7,68,72.6,77.7,68,72.6,69.3,89.5,0.996,100,58.33,rain,0,0,11.4,9.7,61.6,1011.6,96.6,5.9,54.6,4.8,2,,2018-08-27T05:57:31,2018-08-27T19:09:08,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-08-28,78.6,72.6,75.2,78.6,72.6,75.2,72.6,91.9,0.839,100,66.67,rain,0,0,19.9,9.4,185.2,1011.6,95,5.4,58.7,5.2,2,,2018-08-28T05:58:22,2018-08-28T19:07:43,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-08-29,84.3,72.8,77.9,92,72.8,79.7,73.1,85.6,3.719,100,16.67,rain,0,0,26.6,14.7,201.8,1009.3,95.2,7.2,73,6.6,2,,2018-08-29T05:59:12,2018-08-29T19:06:17,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-08-30,83.2,75.5,78.7,89.3,75.5,80.3,72.3,81.5,2.023,100,37.5,rain,0,0,22.6,8.3,258.7,1009.1,94,6.3,137.4,11.9,5,,2018-08-30T06:00:02,2018-08-30T19:04:50,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-08-31,86.2,71.5,77.4,86.5,71.5,77.9,66.9,71.9,0.006,100,8.33,rain,0,0,17.7,9.2,269.8,1010.3,65.4,7.1,204.3,17.7,8,,2018-08-31T06:00:53,2018-08-31T19:03:23,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-01,86.1,67.9,77.3,86.6,67.9,77.9,64.2,66.6,0,0,0,,0,0,23,9.3,87.7,1011.5,28.5,7.8,223.1,19.3,8,,2018-09-01T06:01:43,2018-09-01T19:01:56,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-02,84.4,68.2,76.9,85.3,68.2,77.1,60.8,58.1,0,0,0,,0,0,17.7,9,122.9,1009.8,53.9,8.3,250.6,21.6,8,,2018-09-02T06:02:33,2018-09-02T19:00:27,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-03,81.7,71,75.2,86.3,71,75.6,68.6,80.6,0.194,100,37.5,rain,0,0,24.6,7.9,155.4,1002.6,97.5,6.6,69.1,5.9,4,,2018-09-03T06:03:23,2018-09-03T18:58:59,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-04,82.3,68.2,74.3,83.2,68.2,74.5,64.1,72.9,1.216,100,8.33,rain,0,0,26.8,13.1,309.8,997.7,57.3,6.6,233.1,20.1,8,,2018-09-04T06:04:13,2018-09-04T18:57:29,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-05,82.6,66.2,74.7,83.6,66.2,74.9,61.8,66.2,0,0,0,,0,0,31.1,13.8,266.3,1002.6,28.9,8.3,217.6,18.9,7,,2018-09-05T06:05:03,2018-09-05T18:56:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-06,83.2,67.9,75.2,84.8,67.9,75.5,66,74.3,0.004,100,8.33,rain,0,0,30,14.7,197.1,1004.6,75.3,7.5,162.2,13.8,6,,2018-09-06T06:05:53,2018-09-06T18:54:30,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-07,76.9,65.3,71.5,76.9,65.3,71.5,56.8,61.9,0.069,100,16.67,rain,0,0,25.9,9.8,272.2,1005,63,8,216.4,18.6,7,,2018-09-07T06:06:43,2018-09-07T18:52:59,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-08,80.7,58.8,69.5,79.9,58.8,69.4,52.9,58.2,0,0,0,,0,0,18.6,9.4,346.9,1013.3,9.3,8.3,262.9,22.7,8,,2018-09-08T06:07:33,2018-09-08T18:51:28,0.94,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-09,84.1,58.9,70.3,81.8,58.9,70.2,53.7,58.6,0,0,0,,0,0,16.1,7.7,21,1016.2,17.4,8.3,254.1,21.9,8,,2018-09-09T06:08:23,2018-09-09T18:49:57,0.98,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-10,81.6,61.8,72.4,80.9,61.8,72.4,55.2,56.4,0,0,0,,0,0,16.3,7.5,84.1,1020.5,33.7,8.3,219.6,19,7,,2018-09-10T06:09:13,2018-09-10T18:48:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-11,78.8,60.6,70.3,78.8,60.6,70.3,52.2,53.4,0,0,0,,0,0,17.7,10.1,102.2,1021.2,69.6,8.3,217.1,18.9,8,,2018-09-11T06:10:03,2018-09-11T18:46:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-12,81.7,61.5,71.7,81.9,61.5,71.8,55.5,57.8,0,0,0,,0,0,17.2,9.2,100.9,1018.5,48.8,8.3,202.3,17.5,7,,2018-09-12T06:10:53,2018-09-12T18:45:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-13,82,67,73.1,82.7,67,73.2,61.5,67.7,0,0,0,,0,0,15.9,7.4,98.9,1017.2,76.5,8.3,189,16.4,7,,2018-09-13T06:11:43,2018-09-13T18:43:49,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-14,79.9,66.3,73.6,79.9,66.3,73.6,63.5,71.3,0.027,100,8.33,rain,0,0,16.1,7.3,70.5,1015.8,88.1,8.2,145.4,12.5,5,,2018-09-14T06:12:33,2018-09-14T18:42:17,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-15,77.8,69.8,73.1,77.8,69.8,73.1,66.4,79.9,0.203,100,16.67,rain,0,0,9.8,5,137.2,1014.7,95.1,8.1,50.5,4.4,3,,2018-09-15T06:13:23,2018-09-15T18:40:44,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-16,75.5,69.8,72,75.5,69.8,72,66.6,83.9,0.076,100,8.33,rain,0,0,14.5,6.7,283.2,1015.3,97.4,4.2,52.4,4.5,2,,2018-09-16T06:14:13,2018-09-16T18:39:12,0.21,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-17,81.1,63.8,71.5,80.2,63.8,71.5,60,69.6,0.005,100,8.33,rain,0,0,15,9.2,291.7,1017.1,59,6.9,228.7,19.7,8,,2018-09-17T06:15:03,2018-09-17T18:37:39,0.25,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-18,80,60.8,70.8,80,60.8,70.8,58.1,66.6,0,0,0,,0,0,14.1,7.3,282.9,1016.9,88,7.7,224.7,19.4,8,,2018-09-18T06:15:53,2018-09-18T18:36:06,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47099099999,47108099999,RKSS"
seoul,2018-09-19,78.8,65.2,71.1,78.8,65.2,71.1,58.9,66.8,0.004,100,4.17,rain,0,0,8.9,5.2,334.5,1014.5,92.2,7.5,206.7,17.8,8,,2018-09-19T06:16:44,2018-09-19T18:34:33,0.3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-20,68.3,63.4,66.6,68.3,63.4,66.6,60.6,81.3,0.213,100,12.5,rain,0,0,21.5,8.9,69.2,1011,100,7,23.7,2.1,1,,2018-09-20T06:17:34,2018-09-20T18:33:00,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,remote,47108099999,RKSS"
seoul,2018-09-21,70.9,63.8,67.4,70.9,63.8,67.4,62.6,84.7,0.685,100,16.67,rain,0,0,16.3,6.4,72.7,1010.3,95.5,7.2,38.4,3.2,3,,2018-09-21T06:18:24,2018-09-21T18:31:27,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47099099999,47108099999,RKSS"
seoul,2018-09-22,78.8,60.8,69.6,78.8,60.8,69.6,56,66.3,0.245,100,8.33,rain,0,0,24.8,11.9,249.5,1014.4,40.1,7,231.6,20,8,,2018-09-22T06:19:15,2018-09-22T18:29:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-23,77.1,58.2,66.5,77.1,58.2,66.5,51.5,60.9,0,0,0,,0,0,20.6,9.7,270.8,1016,55.9,8.2,139.6,11.9,5,,2018-09-23T06:20:06,2018-09-23T18:28:21,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-24,71,54.3,63.1,71,54.3,63.1,45.2,55.1,0,0,0,,0,0,20.6,12.4,310.4,1018.7,19.9,8.2,235,20.2,8,,2018-09-24T06:20:57,2018-09-24T18:26:48,0.47,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-25,75.4,50.7,62.5,75.4,50.7,62.5,45.9,58.2,0,0,0,,0,0,13.9,8.1,39.6,1019.9,24.9,8.3,233.3,20.2,8,,2018-09-25T06:21:48,2018-09-25T18:25:15,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-26,76.3,57.3,65.7,76.3,57.3,65.7,48.5,55.6,0,0,0,,0,0,18.6,8.5,78.2,1020,63.1,8.2,172.2,14.8,7,,2018-09-26T06:22:39,2018-09-26T18:23:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-27,74.4,52.8,65,74.4,52.8,65,47.2,54.4,0,0,0,,0,0,16.1,6.8,56.4,1019.1,18,8.3,221.7,19.2,8,,2018-09-27T06:23:30,2018-09-27T18:22:11,0.57,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-09-28,71.5,55.9,63.2,71.5,55.9,63.2,49.6,62,0,0,0,,0,0,17.4,8,121.8,1018.8,63.6,8.3,136.1,11.6,5,,2018-09-28T06:24:22,2018-09-28T18:20:38,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-29,79.7,55.4,66.8,79.7,55.4,66.8,52.9,64.2,0,0,0,,0,0,13,5.8,71.4,1014.7,20.3,8.3,219,18.9,8,,2018-09-29T06:25:13,2018-09-29T18:19:07,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-09-30,70.9,56.3,63.6,70.9,56.3,63.6,47.7,59.5,0,0,0,,0,0,27.3,12.3,282.1,1006.9,20.2,8,215.4,18.5,7,,2018-09-30T06:26:05,2018-09-30T18:17:35,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-01,67.9,54.5,60.1,67.9,54.5,60.1,44.1,56.1,0.058,100,20.83,rain,0,0,38,14.5,281.4,1007.4,62.2,8.3,162.8,14.1,6,,2018-10-01T06:26:57,2018-10-01T18:16:04,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-02,70.9,49.1,59.4,70.9,49.1,59.4,46.8,65.4,0,0,0,,0,0,16.6,7,261.5,1017,8.9,8,217.2,18.7,8,,2018-10-02T06:27:50,2018-10-02T18:14:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-03,75.3,49.9,61.6,75.3,49.9,61.6,48.7,66.2,0,0,0,,0,0,13.9,6.7,332.7,1021.7,3.5,7.8,203.7,17.5,8,,2018-10-03T06:28:42,2018-10-03T18:13:02,0.79,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-04,77.2,51.9,65.2,77.2,51.9,65.2,50.9,62.8,0,0,0,,0,0,17.4,7.5,74.6,1023.8,64,8.1,199.6,17.3,7,,2018-10-04T06:29:35,2018-10-04T18:11:32,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-05,66.3,60.8,62.7,66.3,60.8,62.7,56.9,82.4,0.789,100,62.5,rain,0,0,25.3,8.2,27.8,1019.1,94.9,5.9,23.8,2.1,1,,2018-10-05T06:30:28,2018-10-05T18:10:02,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-06,72.3,59.1,64.7,72.3,59.1,64.7,59.3,83.4,3.318,100,54.17,rain,0,0,38,17.3,6.4,1007.1,79.6,6.7,57.8,4.9,3,,2018-10-06T06:31:21,2018-10-06T18:08:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-07,70.7,55.3,62,70.7,55.3,62,47.2,62.7,0.415,100,4.17,rain,0,0,18.8,9.7,296.8,1016.4,43.8,8,202.7,17.3,7,,2018-10-07T06:32:15,2018-10-07T18:07:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-08,69.1,46.3,57,69.1,46.2,56.9,39.3,55.6,0,0,0,,0,0,15.7,5.6,316.9,1019.7,47.4,8.2,185,15.9,7,,2018-10-08T06:33:09,2018-10-08T18:05:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-09,67,48.2,58.2,67,48.2,58.2,44.1,61.7,0,0,0,,0,0,14.5,7.6,140.9,1017,82.5,8.2,112.7,9.7,4,,2018-10-09T06:34:03,2018-10-09T18:04:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47108099999,RKSS"
seoul,2018-10-10,61.9,49.3,55.8,61.9,47.1,55.7,41.4,60.1,0.269,100,8.33,rain,0,0,27.7,12.9,291.7,1016.7,72.8,7.7,183.1,15.9,7,,2018-10-10T06:34:58,2018-10-10T18:02:40,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-11,57.6,42.3,49.8,57.6,40.9,49.4,33,54.5,0,0,0,,0,0,29.3,16.8,311.8,1022.7,28.1,8.3,161,13.9,7,,2018-10-11T06:35:53,2018-10-11T18:01:14,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-12,62.7,40,50.7,62.7,40,50.6,35.9,59.5,0,0,0,,0,0,14.1,5.2,322.6,1026.1,0.1,8.2,203.1,17.4,7,,2018-10-12T06:36:48,2018-10-12T17:59:48,0.1,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-13,67.2,40.9,53.2,67.2,40.9,53.2,39.4,63.8,0,0,0,,0,0,8.9,4.6,344.7,1025.9,0.2,7,199.6,17.3,7,,2018-10-13T06:37:43,2018-10-13T17:58:22,0.13,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-14,68.2,42.6,54.5,68.2,42.6,54.5,41.3,64.8,0,0,0,,0,0,12.5,5.4,321.2,1023.2,38.3,6.4,188.8,16.3,7,,2018-10-14T06:38:39,2018-10-14T17:56:58,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-15,69,48.2,58.5,69,48.2,58.5,49.8,74.8,0,0,0,,0,0,14.5,6.9,279.6,1020.5,48.8,4.6,161.3,13.8,6,,2018-10-15T06:39:35,2018-10-15T17:55:34,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-16,68,49.2,57.2,68,49.2,57.2,43.2,62.9,0,0,0,,0,0,14.1,5.7,305.1,1017.2,63.7,6.4,146.8,12.6,6,,2018-10-16T06:40:32,2018-10-16T17:54:11,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-17,64.6,44.6,53.7,64.6,43.5,53.6,38.2,60.4,0,0,0,,0,0,15.7,8.8,284.3,1016.1,9.7,7.1,189,16.1,7,,2018-10-17T06:41:29,2018-10-17T17:52:49,0.25,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-18,66.1,41.8,52.9,66.1,41.8,52.9,41.4,67.4,0.002,100,8.33,rain,0,0,22.4,11.1,46.7,1019.9,45.2,8.2,125.2,10.8,5,,2018-10-18T06:42:26,2018-10-18T17:51:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-19,67.3,42.6,54.1,67.3,41,53.9,39.5,61.5,0,0,0,,0,0,15.7,6.6,328.3,1025.1,1.4,8.2,186.5,16.1,7,,2018-10-19T06:43:23,2018-10-19T17:50:07,0.32,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-20,70,41.9,54.3,70,41.3,54.3,40.1,63.8,0,0,0,,0,0,11.2,6.4,294.7,1025.9,11.8,7.1,186.7,16.1,7,,2018-10-20T06:44:21,2018-10-20T17:48:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-21,69.8,42.6,54.3,69.8,42.6,54.2,38.8,60.8,0,0,0,,0,0,11.4,6.7,292.2,1024,31.6,7.2,166.2,14.5,7,,2018-10-21T06:45:19,2018-10-21T17:47:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-22,68.2,45.3,55.7,68.2,45.3,55.6,40.3,59.5,0,0,0,,0,0,11,7.2,202.7,1020.6,71.3,6.4,129.1,11.2,6,,2018-10-22T06:46:18,2018-10-22T17:46:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-23,61.8,45.7,54.1,61.8,45.4,53.9,46.6,76.2,0.261,100,8.33,rain,0,0,27.3,9.4,184.6,1017.7,50,4.6,126.2,10.8,5,,2018-10-23T06:47:17,2018-10-23T17:44:54,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-24,64.6,42,53.4,64.6,41.7,53.3,43.2,71.1,0.191,100,4.17,rain,0,0,15,6.6,284.4,1020.7,8.7,6.8,161.5,14,6,,2018-10-24T06:48:16,2018-10-24T17:43:38,0.48,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
seoul,2018-10-25,69.2,41.2,54.9,69.2,41.2,54.9,41.9,66.3,0,0,0,,0,0,8.7,3.4,353.7,1021,43.1,7,166.6,14.6,6,,2018-10-25T06:49:16,2018-10-25T17:42:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"47111099999,47098099999,47112099999,47119099999,47127043216,47122099999,47099099999,47108099999,RKSS"
